#node;bacteria;kingdom;phylum;class;genus;species;bacgroup;sequencing_status;taxid;habitat
2003;Arthrobacter_FB24_uid58141;Bacteria;Actinobacteria;Actinobacteria;Arthrobacter;Arthrobacter_FB24;Actinobacteria;1;290399;Soil and Sediment
2004;Arthrobacter_nitroguajacolicus_Rue61a_uid174511;Bacteria;Actinobacteria;Actinobacteria;Arthrobacter;Arthrobacter_nitroguajacolicus;Actinobacteria;1;1118963;Plant
2005;Arthrobacter_phenanthrenivorans_Sphe3_uid63629;Bacteria;Actinobacteria;Actinobacteria;Arthrobacter;Arthrobacter_phenanthrenivorans;Actinobacteria;1;930171;Soil and Sediment
2008;Atopobium_parvulum_DSM_20469_uid59195;Bacteria;Actinobacteria;Actinobacteria;Atopobium;Atopobium_parvulum;Actinobacteria;1;521095;Human
2087;Beutenbergia_cavernae_DSM_12333_uid59047;Bacteria;Actinobacteria;Actinobacteria;Beutenbergia;Beutenbergia_cavernae;Actinobacteria;1;471853;Soil and Sediment
2088;Bifidobacterium_adolescentis_ATCC_15703_uid58559;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_adolescentis;Actinobacteria;1;367928;Human
2089;Bifidobacterium_animalis_ATCC_25527_uid162513;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;703613;Not Annotated
2090;Bifidobacterium_animalis_lactis_AD011_uid58911;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;442563;Human
2091;Bifidobacterium_animalis_lactis_B420_uid163691;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;1168290;Not Annotated
2092;Bifidobacterium_animalis_lactis_BB_12_uid158871;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;552531;Host
2093;Bifidobacterium_animalis_lactis_Bi_07_uid163693;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;742729;Not Annotated
2094;Bifidobacterium_animalis_lactis_Bl_04_uid59359;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;580050;Human
2095;Bifidobacterium_animalis_lactis_BLC1_uid158867;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;1075106;Not Annotated
2096;Bifidobacterium_animalis_lactis_CNCM_I_2494_uid158869;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;1042403;Human
2097;Bifidobacterium_animalis_lactis_DSM_10140_uid59357;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;555970;Host
2098;Bifidobacterium_animalis_lactis_V9_uid158865;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_animalis;Actinobacteria;1;573236;Human
2099;Bifidobacterium_asteroides_PRL2011_uid176921;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_asteroides;Actinobacteria;1;1147128;Host
2100;Bifidobacterium_bifidum_BGN4_uid167988;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_bifidum;Actinobacteria;1;484020;Human
2101;Bifidobacterium_bifidum_PRL2010_uid59883;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_bifidum;Actinobacteria;1;702459;Human
2102;Bifidobacterium_bifidum_S17_uid59545;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_bifidum;Actinobacteria;1;883062;Human
2103;Bifidobacterium_breve_ACS_071_V_Sch8b_uid158863;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_breve;Actinobacteria;1;866777;Human
2104;Bifidobacterium_dentium_Bd1_uid43091;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_dentium;Actinobacteria;1;401473;Host
2105;Bifidobacterium_longum_BBMN68_uid60163;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;890402;Host
2106;Bifidobacterium_longum_DJO10A_uid58833;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;205913;Human
2107;Bifidobacterium_longum_infantis_157F_uid62693;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;565040;Human
2108;Bifidobacterium_longum_infantis_ATCC_15697_uid159865;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;391904;Human
2109;Bifidobacterium_longum_infantis_ATCC_15697_uid58677;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;391904;Human
2110;Bifidobacterium_longum_JCM_1217_uid62695;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;565042;Host
2111;Bifidobacterium_longum_JDM301_uid49131;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;759350;Human
2112;Bifidobacterium_longum_KACC_91563_uid158861;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;1035817;Host
2113;Bifidobacterium_longum_NCC2705_uid57939;Bacteria;Actinobacteria;Actinobacteria;Bifidobacterium;Bifidobacterium_longum;Actinobacteria;1;206672;Human
2114;Blastococcus_saxobsidens_DD2_uid89391;Bacteria;Actinobacteria;Actinobacteria;Blastococcus;Blastococcus_saxobsidens;Actinobacteria;1;1146883;Not Annotated
2140;Brachybacterium_faecium_DSM_4810_uid58649;Bacteria;Actinobacteria;Actinobacteria;Brachybacterium;Brachybacterium_faecium;Actinobacteria;1;446465;Soil and Sediment
2298;Catenulispora_acidiphila_DSM_44928_uid59077;Bacteria;Actinobacteria;Actinobacteria;Catenulispora;Catenulispora_acidiphila;Actinobacteria;1;479433;Soil and Sediment
2303;Cellulomonas_fimi_ATCC_484_uid66779;Bacteria;Actinobacteria;Actinobacteria;Cellulomonas;Cellulomonas_fimi;Actinobacteria;1;590998;Soil and Sediment
2304;Cellulomonas_flavigena_DSM_20109_uid48821;Bacteria;Actinobacteria;Actinobacteria;Cellulomonas;Cellulomonas_flavigena;Actinobacteria;1;446466;Soil and Sediment
2368;Clavibacter_michiganensis_NCPPB_382_uid61625;Bacteria;Actinobacteria;Actinobacteria;Clavibacter;Clavibacter_michiganensis;Actinobacteria;1;443906;Host
2369;Clavibacter_michiganensis_sepedonicus_uid61577;Bacteria;Actinobacteria;Actinobacteria;Clavibacter;Clavibacter_michiganensis;Actinobacteria;1;31964;Plant
2419;Conexibacter_woesei_DSM_14684_uid43467;Bacteria;Actinobacteria;Actinobacteria;Conexibacter;Conexibacter_woesei;Actinobacteria;1;469383;Soil and Sediment
2423;Coriobacterium_glomerans_PW2_uid65787;Bacteria;Actinobacteria;Actinobacteria;Coriobacterium;Coriobacterium_glomerans;Actinobacteria;1;700015;Host
2424;Corynebacterium_aurimucosum_ATCC_700975_uid59409;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_aurimucosum;Actinobacteria;1;548476;Human
2425;Corynebacterium_diphtheriae_241_uid83607;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698966;Human
2426;Corynebacterium_diphtheriae_31A_uid84309;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698962;Human
2427;Corynebacterium_diphtheriae_BH8_uid84311;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698973;Human
2428;Corynebacterium_diphtheriae_C7__beta__uid84313;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698963;Host
2429;Corynebacterium_diphtheriae_CDCE_8392_uid84295;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698965;Human
2430;Corynebacterium_diphtheriae_HC01_uid84297;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698967;Human
2431;Corynebacterium_diphtheriae_HC02_uid84317;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698968;Human
2432;Corynebacterium_diphtheriae_HC03_uid84299;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698969;Human
2433;Corynebacterium_diphtheriae_HC04_uid84301;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698970;Human
2434;Corynebacterium_diphtheriae_INCA_402_uid83605;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698972;Human
2435;Corynebacterium_diphtheriae_NCTC_13129_uid57691;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;257309;Human
2436;Corynebacterium_diphtheriae_PW8_uid84303;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698964;Human
2437;Corynebacterium_diphtheriae_VA01_uid84305;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_diphtheriae;Actinobacteria;1;698971;Human
2438;Corynebacterium_efficiens_YS_314_uid62905;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_efficiens;Actinobacteria;1;196164;Soil and Sediment
2439;Corynebacterium_glutamicum_ATCC_13032_uid57905;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_glutamicum;Actinobacteria;1;196627;Soil and Sediment
2440;Corynebacterium_glutamicum_ATCC_13032_uid61611;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_glutamicum;Actinobacteria;1;196627;Soil and Sediment
2441;Corynebacterium_glutamicum_R_uid58897;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_glutamicum;Actinobacteria;1;340322;Soil and Sediment
2442;Corynebacterium_jeikeium_K411_uid58399;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_jeikeium;Actinobacteria;1;306537;Human
2443;Corynebacterium_kroppenstedtii_DSM_44385_uid59411;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_kroppenstedtii;Actinobacteria;1;645127;Human
2444;Corynebacterium_pseudotuberculosis_1002_uid159677;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;679896;Animal
2445;Corynebacterium_pseudotuberculosis_1_06_A_uid159665;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1087454;Host
2446;Corynebacterium_pseudotuberculosis_258_uid167260;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1168865;Animal
2447;Corynebacterium_pseudotuberculosis_267_uid162175;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1089446;Host
2448;Corynebacterium_pseudotuberculosis_316_uid89381;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1074485;Animal
2449;Corynebacterium_pseudotuberculosis_31_uid162167;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1087451;Not Annotated
2450;Corynebacterium_pseudotuberculosis_3_99_5_uid83609;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1087452;Host
2451;Corynebacterium_pseudotuberculosis_42_02_A_uid159669;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1087453;Host
2452;Corynebacterium_pseudotuberculosis_C231_uid159675;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;681645;Animal
2453;Corynebacterium_pseudotuberculosis_CIP_52_97_uid159667;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;935697;Animal
2454;Corynebacterium_pseudotuberculosis_Cp162_uid168258;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1161911;Host
2455;Corynebacterium_pseudotuberculosis_FRC41_uid50585;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;765874;Host
2456;Corynebacterium_pseudotuberculosis_I19_uid159673;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;889513;Human
2457;Corynebacterium_pseudotuberculosis_P54B96_uid157909;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;1117942;Host
2458;Corynebacterium_pseudotuberculosis_PAT10_uid159671;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_pseudotuberculosis;Actinobacteria;1;935298;Animal
2459;Corynebacterium_resistens_DSM_45100_uid50555;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_resistens;Actinobacteria;1;662755;Human
2460;Corynebacterium_ulcerans_0102_uid169879;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_ulcerans;Actinobacteria;1;996634;Human
2461;Corynebacterium_ulcerans_809_uid159659;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_ulcerans;Actinobacteria;1;945711;Host
2462;Corynebacterium_ulcerans_BR_AD22_uid68291;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_ulcerans;Actinobacteria;1;945712;Host
2463;Corynebacterium_urealyticum_DSM_7109_uid61639;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_urealyticum;Actinobacteria;1;504474;Host
2464;Corynebacterium_variabile_DSM_44702_uid62003;Bacteria;Actinobacteria;Actinobacteria;Corynebacterium;Corynebacterium_variabile;Actinobacteria;1;858619;Animal
2474;Cryptobacterium_curtum_DSM_15641_uid59041;Bacteria;Actinobacteria;Actinobacteria;Cryptobacterium;Cryptobacterium_curtum;Actinobacteria;1;469378;Human
2557;Eggerthella_lenta_DSM_2243_uid59079;Bacteria;Actinobacteria;Actinobacteria;Eggerthella;Eggerthella_lenta;Actinobacteria;1;479437;Human
2558;Eggerthella_YY7918_uid68707;Bacteria;Actinobacteria;Actinobacteria;Eggerthella;Eggerthella_YY7918;Actinobacteria;1;502558;Human
2689;Frankia_alni_ACN14a_uid58695;Bacteria;Actinobacteria;Actinobacteria;Frankia;Frankia_alni;Actinobacteria;1;326424;Soil and Sediment
2690;Frankia_CcI3_uid58397;Bacteria;Actinobacteria;Actinobacteria;Frankia;Frankia_CcI3;Actinobacteria;1;106370;Plant
2691;Frankia_EAN1pec_uid58367;Bacteria;Actinobacteria;Actinobacteria;Frankia;Frankia_EAN1pec;Actinobacteria;1;298653;Animal
2692;Frankia_EuI1c_uid42615;Bacteria;Actinobacteria;Actinobacteria;Frankia;Frankia_EuI1c;Actinobacteria;1;298654;Soil and Sediment
2693;Frankia_symbiont_of_Datisca_glomerata_uid46257;Bacteria;Actinobacteria;Actinobacteria;Frankia;Frankia_symbiont;Actinobacteria;1;656024;Animal
2699;Gardnerella_vaginalis_409_05_uid43211;Bacteria;Actinobacteria;Actinobacteria;Gardnerella;Gardnerella_vaginalis;Actinobacteria;1;553190;Human
2700;Gardnerella_vaginalis_ATCC_14019_uid55487;Bacteria;Actinobacteria;Actinobacteria;Gardnerella;Gardnerella_vaginalis;Actinobacteria;1;525284;Human
2701;Gardnerella_vaginalis_HMP9231_uid162045;Bacteria;Actinobacteria;Actinobacteria;Gardnerella;Gardnerella_vaginalis;Actinobacteria;1;1009464;Human
2721;Geodermatophilus_obscurus_DSM_43160_uid43725;Bacteria;Actinobacteria;Actinobacteria;Geodermatophilus;Geodermatophilus_obscurus;Actinobacteria;1;526225;Soil and Sediment
2729;Gordonia_bronchialis_DSM_43247_uid41403;Bacteria;Actinobacteria;Actinobacteria;Gordonia;Gordonia_bronchialis;Actinobacteria;1;526226;Host
2730;Gordonia_KTR9_uid174812;Bacteria;Actinobacteria;Actinobacteria;Gordonia;Gordonia_KTR9;Actinobacteria;1;337191;Soil and Sediment
2731;Gordonia_polyisoprenivorans_VH2_uid86651;Bacteria;Actinobacteria;Actinobacteria;Gordonia;Gordonia_polyisoprenivorans;Actinobacteria;1;1112204;Plant
2839;Intrasporangium_calvum_DSM_43043_uid61729;Bacteria;Actinobacteria;Actinobacteria;Intrasporangium;Intrasporangium_calvum;Actinobacteria;1;710696;Not Annotated
2840;Isoptericola_variabilis_225_uid67501;Bacteria;Actinobacteria;Actinobacteria;Isoptericola;Isoptericola_variabilis;Actinobacteria;1;743718;Host
2844;Jonesia_denitrificans_DSM_20603_uid59053;Bacteria;Actinobacteria;Actinobacteria;Jonesia;Jonesia_denitrificans;Actinobacteria;1;471856;Host
2848;Kineococcus_radiotolerans_SRS30216_uid58067;Bacteria;Actinobacteria;Actinobacteria;Kineococcus;Kineococcus_radiotolerans;Actinobacteria;1;266940;Fresh water
2849;Kitasatospora_setae_KM_6054_uid77027;Bacteria;Actinobacteria;Actinobacteria;Kitasatospora;Kitasatospora_setae;Actinobacteria;1;452652;Soil and Sediment
2859;Kocuria_rhizophila_DC2201_uid59099;Bacteria;Actinobacteria;Actinobacteria;Kocuria;Kocuria_rhizophila;Actinobacteria;1;378753;Soil and Sediment
2861;Kribbella_flavida_DSM_17836_uid43465;Bacteria;Actinobacteria;Actinobacteria;Kribbella;Kribbella_flavida;Actinobacteria;1;479435;Soil and Sediment
2864;Kytococcus_sedentarius_DSM_20547_uid59071;Bacteria;Actinobacteria;Actinobacteria;Kytococcus;Kytococcus_sedentarius;Actinobacteria;1;478801;Marine Environment
2929;Leifsonia_xyli_CTCB07_uid57759;Bacteria;Actinobacteria;Actinobacteria;Leifsonia;Leifsonia_xyli;Actinobacteria;1;281090;Host
3067;Microbacterium_testaceum_StLB037_uid62789;Bacteria;Actinobacteria;Actinobacteria;Microbacterium;Microbacterium_testaceum;Actinobacteria;1;979556;Not Annotated
3068;Micrococcus_luteus_NCTC_2665_uid59033;Bacteria;Actinobacteria;Actinobacteria;Micrococcus;Micrococcus_luteus;Actinobacteria;1;465515;Soil and Sediment
3070;Microlunatus_phosphovorus_NM_1_uid68055;Bacteria;Actinobacteria;Actinobacteria;Microlunatus;Microlunatus_phosphovorus;Actinobacteria;1;1032480;Wastewater
3071;Micromonospora_aurantiaca_ATCC_27029_uid42501;Bacteria;Actinobacteria;Actinobacteria;Micromonospora;Micromonospora_aurantiaca;Actinobacteria;1;644283;Soil and Sediment
3072;Micromonospora_L5_uid45895;Bacteria;Actinobacteria;Actinobacteria;Micromonospora;Micromonospora_L5;Actinobacteria;1;648999;Soil and Sediment
3073;Mobiluncus_curtisii_ATCC_43063_uid49695;Bacteria;Actinobacteria;Actinobacteria;Mobiluncus;Mobiluncus_curtisii;Actinobacteria;1;548479;Human
3074;Modestobacter_marinus_uid167487;Bacteria;Actinobacteria;Actinobacteria;Modestobacter;Modestobacter_marinus;Actinobacteria;1;477641;Not Annotated
3078;Mycobacterium_abscessus_ATCC_19977_uid61613;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_abscessus;Actinobacteria;1;561007;Not Annotated
3079;Mycobacterium_africanum_GM041182_uid68839;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_africanum;Actinobacteria;1;572418;Host
3080;Mycobacterium_avium_104_uid57693;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_avium;Actinobacteria;1;243243;Human
3081;Mycobacterium_avium_paratuberculosis_K_10_uid57699;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_avium;Actinobacteria;1;262316;Animal
3082;Mycobacterium_bovis_AF2122_97_uid57695;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_bovis;Actinobacteria;1;233413;Animal
3083;Mycobacterium_bovis_BCG_Mexico_uid86889;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_bovis;Actinobacteria;1;717522;Host
3084;Mycobacterium_bovis_BCG_Pasteur_1173P2_uid58781;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_bovis;Actinobacteria;1;410289;Host
3085;Mycobacterium_bovis_BCG_Tokyo_172_uid59281;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_bovis;Actinobacteria;1;561275;Host
3086;Mycobacterium_canettii_CIPT_140010059_uid70731;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_canettii;Actinobacteria;1;1048245;Not Annotated
3087;Mycobacterium_chubuense_NBB4_uid168322;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_chubuense;Actinobacteria;1;710421;Soil and Sediment
3088;Mycobacterium_gilvum_PYR_GCK_uid59421;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_gilvum;Actinobacteria;1;350054;Soil and Sediment
3089;Mycobacterium_gilvum_Spyr1_uid61403;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_gilvum;Actinobacteria;1;278137;Soil and Sediment
3090;Mycobacterium_intracellulare_ATCC_13950_uid167994;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_intracellulare;Actinobacteria;1;487521;Human
3091;Mycobacterium_intracellulare_MOTT_02_uid89387;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_intracellulare;Actinobacteria;1;1138382;Human
3092;Mycobacterium_intracellulare_MOTT_64_uid89385;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_intracellulare;Actinobacteria;1;1138383;Human
3093;Mycobacterium_JDM601_uid67369;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_JDM601;Actinobacteria;1;875328;Human
3094;Mycobacterium_JLS_uid58489;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_JLS;Actinobacteria;1;164757;Soil and Sediment
3095;Mycobacterium_KMS_uid58491;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_KMS;Actinobacteria;1;189918;Soil and Sediment
3096;Mycobacterium_leprae_Br4923_uid59293;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_leprae;Actinobacteria;1;561304;Human
3097;Mycobacterium_leprae_TN_uid57697;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_leprae;Actinobacteria;1;272631;Host
3098;Mycobacterium_marinum_M_uid59423;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_marinum;Actinobacteria;1;216594;Human
3099;Mycobacterium_massiliense_GO_06_uid170732;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_massiliense;Actinobacteria;1;1198627;Host
3100;Mycobacterium_MCS_uid58465;Bacteria;Actinobacteria;Actinobacteria;Mycobacterium;Mycobacterium_MCS;Actinobacteria;1;164756;Soil and Sediment
